lgd_state_code,lgd_district_code,district_name,state_name,Demand_Chronic,Demand_Acute,Realizability_Chronic,Realizability_Acute,Demand_Overall,Realizability_Overall,MAI_Overall,MAI_Chronic,MAI_Acute,quadrant_overall,quadrant_chronic,quadrant_acute,confidence_score
20,607,Ramgarh,Jharkhand,0.286390213751481,0.5302945079938064,0.3563216305163981,0.3021097250660844,0.4083423608726437,0.3292156777912413,0.3666506608552112,0.31944800504599724,0.40025882627877596,Underserved,Underserved,Underserved,0.368421052631579
9,176,Rampur,Uttar Pradesh,0.3649359527598796,0.6482402715424248,0.304618996437874,0.609062984447398,0.5065881121511522,0.45684099044263604,0.4810719435818281,0.3334162918842058,0.6283463650126584,Star,Emerging,Star,0.368421052631579
20,339,Ranchi,Jharkhand,0.3942484146769321,0.5827703892202223,0.4382152411095955,0.3338598146279925,0.48850940194857717,0.386037527868794,0.4342613980874788,0.4156508920894163,0.4410936568527669,Star,Star,Star,0.368421052631579
36,518,Ranga Reddy,Telangana,0.5924698295831643,0.454376078520763,0.5361701950464982,0.7686381887951145,0.5234229540519637,0.6524041919208063,0.584365749656046,0.5636174802885116,0.590974454630677,Star,Star,Underserved,1.0
33,731,Ranipet,Tamil Nadu,0.4654686113830136,0.5331163257623096,0.3994177419761334,0.5634670391944553,0.49929246857266163,0.48144239058529437,0.4902862017952934,0.431180265920612,0.5480816340870357,Emerging,Star,Emerging,0.368421052631579
23,423,Ratlam,Madhya Pradesh,0.3568459456641021,0.5369170781319093,0.349442981217699,0.4037066001321846,0.4468815118980057,0.3765747906749418,0.41022470890902346,0.3531250643728265,0.46557165739071754,Star,Star,Star,0.368421052631579
27,492,Ratnagiri,Maharashtra,0.4996383590113759,0.4269958412146244,0.307009707374815,0.6268785395747178,0.46331710011300015,0.46694412347476644,0.4651270764029283,0.39165523920064604,0.517372718013911,Star,Emerging,Underserved,1.0
21,370,Rayagada,Odisha,0.3213864187803948,0.5643394421909648,0.1935067355016042,0.3287928609696156,0.4428629304856798,0.2611497982356099,0.34007876285114635,0.249380104925685,0.43075605597131683,Emerging,Deprioritize,Star,0.368421052631579
1,627,Reasi,Jammu And Kashmir,0.1434122285795961,0.2247680199189829,0.2128351336904281,0.3042474933470366,0.1840901242492895,0.25854131351873233,0.2181625598704735,0.17470878868156736,0.2615054619791475,Deprioritize,Deprioritize,Deprioritize,1.0
23,424,Rewa,Madhya Pradesh,0.3130209799811659,0.5014478025349935,0.3690826022311121,0.303493704820759,0.4072343912580797,0.33628815352593555,0.37006499630259276,0.3398979226832397,0.39011056300179,Star,Star,Deprioritize,0.368421052631579
6,72,Rewari,Haryana,0.3913549617118176,0.3200679537626355,0.4176334794802065,0.6875919064526326,0.35571145773722657,0.5526126929664196,0.4433629061831622,0.4042807618123195,0.46912272863510207,Deprioritize,Star,Deprioritize,0.368421052631579
17,276,Ri Bhoi,Meghalaya,0.2224511879308364,0.4351624358202438,0.2405579621242379,0.4360787326699734,0.32880681187554006,0.33831834739710565,0.3335286752389422,0.23132748310729936,0.43562034332440275,Underserved,Underserved,Underserved,0.368421052631579
6,73,Rohtak,Haryana,0.3359221019613619,0.3511130791224957,0.4035665118047872,0.8269919008718554,0.34351759054192876,0.6152792063383212,0.4597382195031106,0.3681941212549148,0.5388577481344059,Underserved,Deprioritize,Underserved,0.368421052631579
10,215,Rohtas,Bihar,0.2383080223693842,0.5645153781341462,0.4734690566917959,0.4085452548656965,0.4014117002517652,0.44100715577874616,0.4207439033715659,0.3359039662661335,0.4802396058588044,Underserved,Deprioritize,Star,1.0
5,54,Rudra Prayag,Uttarakhand,0.274071805166568,0.4008805620860606,0.2581820856857671,0.6779283898546526,0.33747618362631426,0.46805523777020985,0.39743866868863875,0.26600832747409947,0.5213140262634712,Underserved,Deprioritize,Underserved,0.368421052631579
3,42,Rupnagar,Punjab,0.4526225748499561,0.1674688296631052,0.4637940435131987,0.8013634457642702,0.31004570225653066,0.6325787446387344,0.4428637726367681,0.45817426179895415,0.3663378200472012,Underserved,Star,Underserved,0.368421052631579
24,458,Sabar Kantha,Gujarat,0.3276338666635036,0.5077648581865704,0.3480128166732235,0.4461812061551699,0.41769936242503697,0.3970970114141967,0.40726793206511797,0.33766963851537674,0.4759780844418078,Emerging,Underserved,Emerging,0.368421052631579
23,425,Sagar,Madhya Pradesh,0.4302072574305216,0.567801995184067,0.3119344484185596,0.3069523504591157,0.4990046263072943,0.30944339943883764,0.3929550710962208,0.3663283548297224,0.41747833119471583,Star,Star,Emerging,0.368421052631579
9,177,Saharanpur,Uttar Pradesh,0.3879655323934991,0.5812204983978879,0.4190961367017594,0.5878654717605698,0.48459301539569355,0.5034808042311646,0.49394663792380333,0.40323052438965573,0.5845335426539592,Star,Star,Star,0.368421052631579
10,216,Saharsa,Bihar,0.2291591190356253,0.4819298752920035,0.4193911488546458,0.2856790349637026,0.3555444971638144,0.3525350919091742,0.3540365969577812,0.3100117839742054,0.3710488669886988,Deprioritize,Deprioritize,Deprioritize,1.0
20,340,Sahebganj,Jharkhand,0.2706952951826667,0.5135386429530333,0.2723393916974639,0.2157407164045219,0.39211696906785,0.24404005405099288,0.30934163367647366,0.2715160990170065,0.33285311284723385,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
15,727,Saitual,Mizoram,0.3570445748652293,0.227299507594145,0.274111108147398,0.6807338947509535,0.29217204122968715,0.47742250144917575,0.37348294041011965,0.31284162778365127,0.39335795286168584,Star,Star,Star,0.0
22,762,Sakti,Chhattisgarh,0.3570278583560549,0.5373457259187657,0.241097308046089,0.342080674235973,0.4471867921374103,0.291588991141031,0.3611021262343126,0.29339130107606326,0.42873720181494596,Emerging,Emerging,Star,0.368421052631579
33,584,Salem,Tamil Nadu,0.4544547638456521,0.4839335027862531,0.3736643991288372,0.6055493045608917,0.4691941333159526,0.48960685184486447,0.4792918343941436,0.41208441642899235,0.5413368600658298,Emerging,Emerging,Star,0.368421052631579
8,777,Salumbar,Rajasthan,0.2995879187325894,0.5333579145376607,0.2782371567724859,0.3097186465497124,0.41647291663512503,0.29397790166109916,0.349905464563033,0.28871524156431755,0.40643682340208964,Emerging,Underserved,Emerging,0.368421052631579
10,217,Samastipur,Bihar,0.3223786330953317,0.6164960850099437,0.5123177745517654,0.3098726407992804,0.4694373590526377,0.4110952076755229,0.43929881471544296,0.4063991927531851,0.4370758171123734,Star,Star,Emerging,1.0
1,624,Samba,Jammu And Kashmir,0.3090951941700378,0.324146244408205,0.3958482345383907,0.5449350919201237,0.3166207192891214,0.4703916632292572,0.38592194386851536,0.3497924912237404,0.4202840271675193,Star,Star,Underserved,1.0
21,371,Sambalpur,Odisha,0.3463182475926907,0.519929236987787,0.3215404907814541,0.3709427464151656,0.43312374229023887,0.3462416185983098,0.38725374831488657,0.33369947452389986,0.4391628161739006,Star,Underserved,Star,0.368421052631579
9,659,Sambhal,Uttar Pradesh,0.3866752010073341,0.4472648730381729,0.4059822499633644,0.4390838309950126,0.4169700370227535,0.4225330404791885,0.41974232277904,0.3962111408201361,0.4431554737596038,Underserved,Star,Underserved,0.0
8,779,Sanchore,Rajasthan,0.2881307302981559,0.5043809216302925,0.2080740031656736,0.3520968451325251,0.39625582596422415,0.2800854241490993,0.3331448349993459,0.244852025697535,0.42141539038229414,Deprioritize,Deprioritize,Emerging,0.368421052631579
36,691,Sangareddy,Telangana,0.4388179069163579,0.4405340769090065,0.4221987323612894,0.5617947753799863,0.4396759919126822,0.4919967538706379,0.46510123712573853,0.43042811715490964,0.4974834095568665,Underserved,Underserved,Underserved,1.0
27,493,Sangli,Maharashtra,0.4897993761546345,0.3603156975745317,0.4174822657461192,0.6900860521821293,0.4250575368645831,0.5537841589641243,0.4851702078280522,0.4521974715962845,0.49864700668755507,Underserved,Star,Underserved,1.0
3,43,Sangrur,Punjab,0.4669853593324415,0.5675667203840492,0.4047043869155358,0.7782149774972489,0.5172760398582453,0.5914596822063923,0.5531255934663835,0.43473097836152286,0.6645968120084991,Star,Star,Star,0.368421052631579
9,178,Sant Kabir Nagar,Uttar Pradesh,0.4055614253307557,0.6855248161354995,0.3752229705431704,0.3774445728294558,0.5455431207331276,0.3763337716863131,0.45310738268430323,0.39009737598493066,0.5086724106831969,Emerging,Emerging,Emerging,0.368421052631579
20,341,Saraikela Kharsawan,Jharkhand,0.3571146774101411,0.499810496578299,0.3444387190981506,0.2700587686600766,0.42846258699422,0.3072487438791136,0.36282859817435775,0.35071943495948193,0.36739380407039646,Star,Star,Underserved,0.368421052631579
10,218,Saran,Bihar,0.3675052099715675,0.5427069357847594,0.537229668220229,0.2888710777914385,0.4551060728781634,0.41305037300583375,0.43356860259888,0.44433624882765393,0.3959448666986762,Star,Star,Deprioritize,1.0
22,763,Sarangarh-Bilaigarh,Chhattisgarh,0.3688977491292698,0.4335553196141982,0.2753899664452855,0.3929936931350649,0.401226534371734,0.3341918297901752,0.366178412364875,0.3187330211234019,0.41277658149843865,Underserved,Star,Underserved,0.0
3,608,SAS Nagar,Punjab,0.4058232080072461,0.4561793730069872,0.7458588247401123,0.8716591440704444,0.43100129050711666,0.8087589844052784,0.5904033925951815,0.5501698110370532,0.6305814156933762,Underserved,Underserved,Star,0.368421052631579
27,494,Satara,Maharashtra,0.4526305331340241,0.5583722467670461,0.3943137779035596,0.6860280474469717,0.5055013899505352,0.5401709126752656,0.5225487031542572,0.4224671058373414,0.6189176214959267,Star,Star,Star,1.0
23,426,Satna,Madhya Pradesh,0.3513328602836975,0.5417202018153818,0.3635891481285677,0.3599822510510838,0.44652653104953965,0.36178569958982576,0.40192899052093234,0.3574084713323436,0.4415989783608524,Star,Star,Star,0.368421052631579
8,113,Sawai Madhopur,Rajasthan,0.2813278017263407,0.5228438030892836,0.2027819611252775,0.3496212263944349,0.4020858024078121,0.2762015937598562,0.3332517658666617,0.23884765720670278,0.42754799923377695,Emerging,Deprioritize,Emerging,0.368421052631579
23,427,Sehore,Madhya Pradesh,0.2778985698573566,0.4707975355301027,0.3097287598497663,0.4124778353178203,0.3743480526937296,0.3611032975837933,0.36766603905144324,0.293382309292743,0.44067397055921215,Underserved,Underserved,Underserved,0.368421052631579
14,257,Senapati,Manipur,0.3352866741893615,0.2898005034401302,0.2453687958944247,0.3722871451990981,0.31254358881474587,0.3088279705467614,0.31068022505634213,0.28682553499521257,0.3284646131670617,Deprioritize,Deprioritize,Emerging,1.0
23,428,Seoni,Madhya Pradesh,0.3143176697426486,0.5433562074415788,0.2832930191137253,0.263008631093204,0.4288369385921137,0.27315082510346467,0.3422530695425239,0.2984024155769952,0.37803091449669113,Emerging,Emerging,Emerging,0.368421052631579
16,653,Sepahijala,Tripura,0.4711258660478994,0.3132339832323406,0.3442104812797215,0.5992577917651446,0.39217992464011997,0.471734136522433,0.4301216782627212,0.40269897081526423,0.43325270350871764,Underserved,Star,Underserved,1.0
15,268,Serchhip,Mizoram,0.334624881520871,0.2284123215120056,0.3071791504754867,0.7497638556043749,0.2815186015164383,0.5284715030399307,0.38571305199214023,0.32060846344652466,0.41383004101247584,Star,Underserved,Star,1.0
7,671,Shahdara,Delhi,0.3619386651753651,0.4208708490335737,0.588629405458763,0.7386171400400389,0.3914047571044694,0.6636232727494009,0.5096521420335172,0.4615709493617568,0.5575503769520752,Emerging,Underserved,Emerging,0.0
23,429,Shahdol,Madhya Pradesh,0.3237734411830646,0.4789719409348301,0.2881706607267981,0.1481909939660191,0.40137269105894735,0.2181808273464086,0.29592537202729946,0.30545377141478025,0.2664194587656199,Deprioritize,Emerging,Deprioritize,0.368421052631579
3,40,Shahid Bhagat Singh Nagar,Punjab,0.431991180433169,0.1227560816570981,0.5184521786797578,0.7579442924747176,0.2773736310451335,0.6381982355772378,0.4207366895442516,0.47325127434167236,0.30502831255238894,Underserved,Underserved,Deprioritize,0.368421052631579
9,180,Shahjahanpur,Uttar Pradesh,0.3541188959030404,0.629457617256408,0.3456303475933066,0.4755800786295543,0.49178825657972425,0.41060521311143044,0.4493671348670445,0.34984887748901783,0.5471357264050434,Star,Deprioritize,Star,0.368421052631579
8,780,Shahpura,Rajasthan,0.2811796985740147,0.5272392243703364,0.2858164892197772,0.3750018677566036,0.40420946147217557,0.3304091784881904,0.3654511131494545,0.28348861403290976,0.4446523292342222,Star,Underserved,Emerging,0.368421052631579
23,430,Shajapur,Madhya Pradesh,0.2880810699230687,0.5053173701009281,0.2866810223555164,0.3295992199224832,0.3966992200119984,0.3081401211389998,0.3496268664022316,0.2873801935534464,0.4081080873966438,Deprioritize,Deprioritize,Star,0.368421052631579
13,765,Shamator,Nagaland,0.2100934540022417,0.3645838610352029,0.2158385649568261,0.5388823356971388,0.2873386575187223,0.37736045032698246,0.329287481082436,0.2129466356124623,0.44324688672581924,Emerging,Deprioritize,Star,0.368421052631579
9,660,Shamli,Uttar Pradesh,0.4147509795237931,0.5257623233538824,0.3753870619441329,0.6095249551468298,0.47025665143883777,0.4924560085454813,0.48122833827563993,0.3945784480200204,0.5660965081681464,Star,Emerging,Underserved,0.368421052631579
10,219,Sheikhpura,Bihar,0.1863438536612727,0.5807602382880593,0.5400760586182217,0.3503603914693372,0.383552045974666,0.44521822504377945,0.4132364469897965,0.3172378508833882,0.4510824585776197,Underserved,Underserved,Star,1.0
10,220,Sheohar,Bihar,0.1369214121188485,0.5517081194245265,0.4939375979920231,0.349203178574949,0.3443147657716875,0.42157038828348603,0.3809893823955044,0.2600589037423251,0.43892850095277725,Underserved,Underserved,Underserved,1.0
23,431,Sheopur,Madhya Pradesh,0.2407093050594579,0.4718185835837222,0.2178526632389582,0.2824333124386606,0.35626394432159003,0.2501429878388094,0.29852458440108715,0.22899598942689312,0.36504422393960395,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
12,725,Shi Yomi,Arunachal Pradesh,0.4079147495877814,0.1593436559126878,0.1999116740175671,0.6338366656196841,0.2836292027502346,0.4168741698186256,0.3438570755892958,0.2855642142260652,0.3178015914864938,Underserved,Star,Underserved,0.368421052631579
2,23,Shimla,Himachal Pradesh,0.2772220096256911,0.3493282130711041,0.3081083791254084,0.7840477216531264,0.3132751113483976,0.5460780503892674,0.41360931087272873,0.29225746191271157,0.5233450005183551,Underserved,Underserved,Star,1.0
29,547,Shivamogga,Karnataka,0.4652859140585543,0.2495811921179995,0.3292376624714563,0.6333605300946991,0.3574335530882769,0.48129909628307765,0.4147679424481081,0.3913944899018551,0.3975863128196482,Underserved,Emerging,Underserved,0.368421052631579
23,432,Shivpuri,Madhya Pradesh,0.2850671675435574,0.5193633963752078,0.2782214779398895,0.1481053763633208,0.4022152819593826,0.21316342715160513,0.2928098153327705,0.2816235229275187,0.27734547281230804,Deprioritize,Deprioritize,Emerging,0.368421052631579
1,625,Shopian,Jammu And Kashmir,0.2832298376684513,0.385959179304148,0.2683057440520154,0.5619512295207899,0.3345945084862997,0.4151284867864027,0.3726925166876278,0.2756668139863146,0.4657147575016289,Star,Star,Star,0.368421052631579
9,181,Shrawasti,Uttar Pradesh,0.3625758706462167,0.5636151078014102,0.3017342533918334,0.3451764085785733,0.4630954892238135,0.32345533098520335,0.38702804128983115,0.3307590658278774,0.4410744140522279,Deprioritize,Emerging,Deprioritize,0.368421052631579
15,267,Siaha,Mizoram,0.2660216377470902,0.2274005223850925,0.2698718980499167,0.6002653474781802,0.24671108006609135,0.43506862276404845,0.32762211437109257,0.26793985202122245,0.3694599485549242,Deprioritize,Deprioritize,Emerging,0.368421052631579
12,679,Siang,Arunachal Pradesh,0.3274196119709274,0.3899489806301398,0.1915890984052027,0.5064869758880278,0.35868429630053356,0.34903803714661524,0.3538282955559846,0.2504596339885757,0.4444143111444304,Emerging,Underserved,Emerging,0.0
9,182,Siddharthnagar,Uttar Pradesh,0.4424941955072397,0.5392373423267147,0.3200867726696417,0.3741531099889097,0.4908657689169772,0.3471199413292757,0.41278238444368104,0.37634630191482127,0.4491740516255304,Emerging,Emerging,Deprioritize,0.368421052631579
36,692,Siddipet,Telangana,0.4964463904950735,0.4887014321587724,0.3723584474894763,0.5980268046322886,0.49257391132692296,0.4851926260608824,0.4888693379276205,0.4299488425690897,0.5406075803141627,Star,Star,Star,0.631578947368421
23,433,Sidhi,Madhya Pradesh,0.2866477061545617,0.4851687345416421,0.3090335480160621,0.1202621129249326,0.3859082203481019,0.21464783047049735,0.2878095937567939,0.2976302364740683,0.24155210026222831,Deprioritize,Underserved,Deprioritize,0.368421052631579
8,114,Sikar,Rajasthan,0.354205342671394,0.4357637098057684,0.2708871736705877,0.5678334313016973,0.39498452623858116,0.4193603024861425,0.40698996351354544,0.30975746024151846,0.4974346214084485,Underserved,Star,Underserved,0.368421052631579
20,342,Simdega,Jharkhand,0.2640078469916605,0.4677434112280605,0.2455924948046906,0.055057586566073,0.3658756291098605,0.1503250406853818,0.2345213611416441,0.2546337483341455,0.1604768623646388,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
27,495,Sindhudurg,Maharashtra,0.5178136394762478,0.3822361250001611,0.3330260334470536,0.4613213522194435,0.45002488223820447,0.39717369283324855,0.42277422384222463,0.41526548426224574,0.41992104740319286,Emerging,Emerging,Deprioritize,1.0
23,638,Singrauli,Madhya Pradesh,0.2913923831753463,0.4371336394435386,0.2908272749925759,0.0675823733847774,0.3642630113094425,0.17920482418867664,0.25549498801375065,0.29110969195902514,0.17187940202339513,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
2,24,Sirmaur,Himachal Pradesh,0.2255388298108279,0.3665118783640563,0.289390715045802,0.7035841328887769,0.2960253540874421,0.4964874239672894,0.383370402456787,0.2554776765777177,0.5078109314816012,Deprioritize,Deprioritize,Emerging,1.0
8,115,Sirohi,Rajasthan,0.2453654391653786,0.4800040763969513,0.2629509269764209,0.4583003946555553,0.36268475778116493,0.3606256608159881,0.36165374385276206,0.254006042598425,0.4690267131507523,Underserved,Deprioritize,Star,0.368421052631579
6,74,Sirsa,Haryana,0.3492744352498372,0.5025251444682202,0.3007056713370092,0.8999437453812577,0.42589978985902865,0.6003247083591334,0.5056462865851361,0.32408147668858994,0.6724911602846446,Star,Deprioritize,Star,0.368421052631579
10,221,Sitamarhi,Bihar,0.3065376218200402,0.5689549128211414,0.4860752682004472,0.3248473107391681,0.4377462673205908,0.40546128946980764,0.4212946308801026,0.3860056434039576,0.42991100632780455,Emerging,Star,Star,1.0
9,183,Sitapur,Uttar Pradesh,0.3583468107401788,0.7974104809323799,0.3722812999197734,0.3740624185131146,0.5778786458362793,0.373171859216444,0.4643792078336468,0.3652476098819249,0.5461513462816621,Emerging,Emerging,Emerging,0.368421052631579
33,585,Sivaganga,Tamil Nadu,0.3692837516656557,0.21707367233572,0.3714675121974254,0.5143524859830738,0.29317871200068785,0.44290999909024964,0.36034952902079004,0.37037402247751255,0.3341442547872891,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
18,300,Sivasagar,Assam,0.454130045770386,0.3202098263403601,0.2501675241023487,0.5443879874241662,0.3871699360553731,0.3972777557632574,0.39219128406312465,0.33705873252426466,0.4175145301841247,Star,Emerging,Underserved,1.0
10,222,Siwan,Bihar,0.2984813727415911,0.6367144423652042,0.5486220650399269,0.3246209785165499,0.4675979075533977,0.43662152177823843,0.45184434264056533,0.40466463533331387,0.4546326707532269,Star,Star,Emerging,1.0
2,25,Solan,Himachal Pradesh,0.290985634899193,0.4150252126525121,0.4111611310435189,0.7594680904647746,0.35300542377585253,0.5853146107541467,0.45455388262720375,0.34589302213627937,0.5614253340809804,Star,Star,Star,1.0
27,496,Solapur,Maharashtra,0.4320086410982415,0.4996899859050654,0.4042420779850844,0.5124708196467482,0.4658493135016535,0.4583564488159163,0.4620876940797606,0.4178948082772334,0.5060400543890186,Emerging,Star,Deprioritize,1.0
9,184,Sonbhadra,Uttar Pradesh,0.3157552197861825,0.6227676458814109,0.2902673831548742,0.32101447131287,0.4692614328337967,0.3056409272338721,0.37871559176566394,0.30274319375475206,0.447121266093866,Emerging,Deprioritize,Emerging,0.368421052631579
21,372,Sonepur,Odisha,0.2771365320335082,0.5721589247333854,0.2986989441890564,0.2942127663190513,0.4246477283834468,0.2964558552540538,0.3548088295119019,0.28771581380700206,0.4102882645408508,Star,Deprioritize,Emerging,0.368421052631579
6,75,Sonipat,Haryana,0.3358947430174253,0.388704410306562,0.4689842829885471,0.7258332189923724,0.36229957666199364,0.5974087509904598,0.465232133002455,0.39689967902941103,0.5311634149387021,Deprioritize,Underserved,Deprioritize,0.368421052631579
18,301,Sonitpur,Assam,0.3675487685984029,0.377035591478202,0.2857547019944458,0.39233591020474,0.37229218003830244,0.33904530609959294,0.3552800531124299,0.32408145401929767,0.3846096748161477,Deprioritize,Star,Deprioritize,1.0
11,742,Soreng,Sikkim,0.3957316165524757,0.059236072466913,0.2263297077516977,0.6880405341654763,0.22748384450969433,0.457185120958587,0.322493765782052,0.29927549368838857,0.20188318142430706,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
7,83,South,Delhi,0.4172318010611197,0.22805875592215,0.5594518610434199,0.6969612691023686,0.3226452784916348,0.6282065650728943,0.45020870953172076,0.4831367379843324,0.39868298177550665,Deprioritize,Emerging,Deprioritize,0.368421052631579
19,304,South 24 Parganas,West Bengal,0.5253001650659214,0.6538445093461069,0.384993576172972,0.5493494179555045,0.5895723372060142,0.4671714970642382,0.5248155784656126,0.4497078930961536,0.5993238695752792,Star,Star,Star,0.368421052631579
35,602,South Andamans,Andaman And Nicobar Islands,0.4232796993067159,0.1209433297638573,0.2713976604788233,0.8777788670057853,0.2721115145352866,0.5745882637423043,0.3954138119503657,0.33893527423391995,0.32582433759930474,Star,Star,Star,0.368421052631579
7,670,South East,Delhi,0.3619386651753651,0.4208708490335737,0.588629405458763,0.7386171400400389,0.3914047571044694,0.6636232727494009,0.5096521420335172,0.4615709493617568,0.5575503769520752,Emerging,Underserved,Emerging,0.0
17,277,South Garo Hills,Meghalaya,0.2175325296579651,0.354548976387271,0.2453666237700291,0.3502927802931896,0.28604075302261806,0.29782970203160936,0.2918757136892748,0.23103078228307286,0.3524144530078209,Deprioritize,Underserved,Deprioritize,1.0
30,552,South Goa,Goa,0.5295068146007795,0.2686464615530216,0.4278337176547605,0.8249085475041091,0.3990766380769005,0.6263711325794348,0.49997008488330713,0.4759630962734207,0.4707533987044826,Deprioritize,Emerging,Underserved,1.0
18,707,South Salmara Mancachar,Assam,0.1875190465048682,0.4602261185556495,0.2976122908550953,0.3887956292441644,0.32387258253025886,0.34320396004962983,0.33339818967097795,0.23623711183740154,0.42300579589225856,Deprioritize,Underserved,Emerging,1.0
16,271,South Tripura,Tripura,0.4891139893172713,0.388245338292235,0.3078009799137045,0.5073997761041206,0.43867966380475315,0.4076003780089125,0.4228545811406565,0.3880074293120652,0.4438418611656055,Emerging,Emerging,Star,1.0
7,84,South West,Delhi,0.3996346563252151,0.1609107728858108,0.6794573257373562,0.72986604753198,0.28027271460551295,0.7046616866346681,0.444406844897328,0.5210899105324321,0.34270002890499274,Deprioritize,Underserved,Deprioritize,0.368421052631579
17,663,South West Garo Hills,Meghalaya,0.2088225675344355,0.5388993473466913,0.2317446281657396,0.2918691932801717,0.3738609574405634,0.26180691072295564,0.31285680799279453,0.21998524556406687,0.39659566030062643,Emerging,Deprioritize,Emerging,0.631578947368421
17,658,South West Khasi Hills,Meghalaya,0.2447521742292279,0.4968071982856762,0.2104947898437736,0.4854174727622538,0.37077968625745206,0.34795613130301367,0.35918667179600106,0.22697809911572522,0.4910793160396077,Star,Emerging,Star,1.0
3,39,Sri Muktsar Sahib,Punjab,0.4478812755936096,0.6298951549169812,0.281571755251968,0.7562733220745126,0.5388882152552954,0.5189225386632403,0.5288111578966357,0.3551207075254596,0.6901977262840736,Emerging,Deprioritize,Emerging,0.368421052631579
28,515,Sri Potti Sriramulu Nellore,Andhra Pradesh,0.5383398083514657,0.4904587695491376,0.2928044563498451,0.5754762549400179,0.5143992889503016,0.4341403556449315,0.47256903225707014,0.3970243001578502,0.5312695887236789,Deprioritize,Deprioritize,Emerging,1.0
28,754,Sri Sathya Sai,Andhra Pradesh,0.5288466525936919,0.6012993131516049,0.2696076750765531,0.4622940144846696,0.5650729828726484,0.36595084478061135,0.45474051440898206,0.37759914787748505,0.527235311207178,Emerging,Deprioritize,Emerging,0.368421052631579
28,519,Srikakulam,Andhra Pradesh,0.4252118791135463,0.3740815732881988,0.3146339906564525,0.3828755813599794,0.39964672620087255,0.34875478600821597,0.37333457980083945,0.365767836748974,0.3784530351956169,Deprioritize,Deprioritize,Deprioritize,1.0
1,13,Srinagar,Jammu And Kashmir,0.2207818653553587,0.3106254338668029,0.3901959767261632,0.8452352130558978,0.26570364961108084,0.6177155948910305,0.40512873013923206,0.2935101286084663,0.5123978481365704,Underserved,Underserved,Underserved,1.0
22,642,Sukma,Chhattisgarh,0.2941101206852299,0.6102990756928888,0.1878942803842884,0.3285255048511933,0.45220459818905934,0.25820989261774085,0.3417070393475172,0.2350778796056479,0.4477709369222425,Emerging,Deprioritize,Emerging,0.368421052631579
9,185,Sultanpur,Uttar Pradesh,0.3597209537602772,0.5629931912533935,0.4387329332654298,0.3417131755159861,0.46135707250683533,0.3902230543907079,0.4243019750111618,0.39726745298386124,0.43861394320869007,Deprioritize,Star,Deprioritize,0.368421052631579
21,373,Sundargarh,Odisha,0.3561095384749972,0.5442858978611268,0.3711645418317691,0.3984662491312158,0.450197718168062,0.38481539548149246,0.4162247145013235,0.36355911993786527,0.46570329629039486,Star,Star,Star,0.368421052631579
10,223,Supaul,Bihar,0.2126089635396033,0.6205727955536673,0.3689828929692418,0.3050726693167825,0.4165908795466353,0.33702778114301213,0.37470348247383334,0.28008761207528415,0.43510895100530306,Emerging,Deprioritize,Emerging,1.0
22,648,Surajpur,Chhattisgarh,0.3964159192514254,0.5418759206122025,0.2544080894715506,0.1923760901757481,0.4691459199318139,0.22339208982364933,0.32373366751977833,0.3175711206216076,0.3228683492814983,Emerging,Emerging,Emerging,0.368421052631579
24,459,Surat,Gujarat,0.4582602585625675,0.4339550823426453,0.5848051606823627,0.749098514682541,0.4461076704526064,0.6669518376824518,0.5454652423506043,0.5176803687054623,0.5701535824861713,Star,Star,Underserved,1.0
24,460,Surendranagar,Gujarat,0.3148814189223637,0.5045994234898619,0.3328682264775566,0.4877405880279015,0.40974042120611276,0.41030440725272904,0.41002231725902144,0.3237499335404159,0.4960983970257164,Deprioritize,Deprioritize,Emerging,1.0
22,389,Surguja,Chhattisgarh,0.3964159192514254,0.5418759206122025,0.2544080894715506,0.1923760901757481,0.4691459199318139,0.22339208982364933,0.32373366751977833,0.3175711206216076,0.3228683492814983,Emerging,Emerging,Emerging,0.368421052631579
36,696,Suryapet,Telangana,0.5256592544172983,0.520967128706114,0.3748104568123601,0.5539954041778254,0.5233131915617062,0.46440293049509274,0.4929788836532415,0.44387226234108407,0.5372275077012576,Star,Star,Emerging,1.0
14,258,Tamenglong,Manipur,0.3372682264973492,0.2887936910670676,0.2092570113879612,0.2790730803986315,0.31303095878220843,0.24416504589329635,0.2764619655885425,0.265660951426726,0.28389178389974107,Deprioritize,Deprioritize,Emerging,1.0
18,756,Tamulpur,Assam,0.348019738555,0.4105759329112697,0.2642373887365249,0.3680340368165152,0.37929783573313486,0.3161357127765201,0.34627964371889663,0.30324878721033877,0.38872344669320025,Deprioritize,Emerging,Deprioritize,0.368421052631579
24,641,Tapi,Gujarat,0.3666032255426473,0.5066173700887828,0.3115965026874617,0.4450707831839779,0.43661029781571503,0.3783336429357198,0.4064287939059793,0.337982666645838,0.4748479648056015,Emerging,Emerging,Emerging,1.0
